frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
49,663.267,0.482,0.8844,130.13,424.51,61,11,50,11,28,33
50,663.333,0.4822,0.8846,130.21,424.62,61,13,48,13,27,34
51,663.4,0.482,0.8844,130.13,424.51,61,10,51,10,26,35
52,663.467,0.482,0.8844,130.13,424.51,61,8,50,8,27,34
53,663.533,0.482,0.8842,130.15,424.42,64,9,54,9,29,35
54,663.6,0.482,0.8842,130.15,424.42,57,6,51,6,22,35
55,663.667,0.482,0.8844,130.13,424.51,72,13,59,13,35,37
56,663.733,0.482,0.8844,130.13,424.51,60,7,51,7,23,37
57,663.8,0.482,0.8844,130.13,424.51,56,10,45,10,22,34
58,663.867,0.482,0.8844,130.13,424.51,54,10,44,10,22,32
59,663.933,0.482,0.8844,130.13,424.51,56,9,47,9,21,35
60,664,0.482,0.8844,130.13,424.51,59,12,47,12,27,32
61,664.067,0.482,0.8844,130.13,424.51,50,8,41,8,19,31
62,664.133,0.482,0.8844,130.13,424.51,54,8,46,8,22,32
63,664.2,0.482,0.8844,130.13,424.51,49,4,45,4,18,31
64,664.267,0.482,0.8844,130.13,424.51,57,8,49,8,22,35
65,664.333,0.482,0.8844,130.13,424.51,56,5,49,5,23,33
66,664.4,0.482,0.8844,130.13,424.51,54,8,44,8,24,30
67,664.467,0.482,0.8842,130.15,424.42,60,11,49,11,26,34
68,664.533,0.482,0.8842,130.15,424.42,51,8,43,8,16,35
69,664.6,0.487,0.8836,131.5,424.14,55,8,47,8,18,37
70,664.667,0.504,0.8843,136.08,424.48,62,8,52,8,25,37
71,664.733,0.5093,0.8836,137.5,424.14,64,8,54,8,27,37
72,664.8,0.4924,0.8842,132.95,424.42,58,12,45,12,22,36
73,664.867,0.4817,0.8842,130.05,424.42,61,11,47,11,24,37
74,664.933,0.4817,0.8842,130.05,424.42,60,15,43,15,25,35
75,665,0.4818,0.8846,130.08,424.62,65,16,49,16,29,36
76,665.067,0.4818,0.8846,130.08,424.62,56,10,46,10,22,34
77,665.133,0.7046,0.6162,190.24,295.78,50,9,41,9,16,34
78,665.2,0.6952,0.6321,187.71,303.39,59,10,47,10,24,35
79,665.267,0.5366,0.8841,144.88,424.36,59,15,43,15,24,35
80,665.333,0.474,0.5869,127.99,281.72,64,22,42,22,28,36
81,665.4,0.5599,0.6006,151.17,288.3,62,13,49,13,28,34
82,665.467,0.4857,0.6009,131.13,288.44,63,14,49,14,27,36
83,665.533,0.5834,0.6317,157.53,303.23,67,14,53,14,31,36
84,665.6,0.5942,0.6483,160.42,311.18,61,19,42,19,25,36
