frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
0,870,0.5261,0.8842,142.05,424.42,69,10,59,10,29,40
1,870.067,0.5261,0.8842,142.05,424.42,85,14,71,14,42,43
2,870.133,0.5315,0.8836,143.5,424.14,78,7,70,7,34,44
3,870.2,0.5489,0.884,148.19,424.31,86,8,77,8,43,43
4,870.267,0.5681,0.8835,153.39,424.09,67,9,58,9,28,39
5,870.333,0.5839,0.8838,157.65,424.24,69,10,59,10,29,40
6,870.4,0.5933,0.8848,160.2,424.7,71,10,61,10,31,40
7,870.467,0.5933,0.8848,160.2,424.7,73,11,62,11,31,42
8,870.533,0.6036,0.8843,162.98,424.47,69,13,56,13,29,40
9,870.6,0.6158,0.8848,166.27,424.71,67,11,55,11,25,42
10,870.667,0.6158,0.8848,166.27,424.71,79,9,69,9,36,43
11,870.733,0.6259,0.8843,168.98,424.47,73,8,63,8,32,41
12,870.8,0.6428,0.8837,173.56,424.16,66,11,54,11,25,41
13,870.867,0.6428,0.8837,173.56,424.16,78,11,67,11,36,42
14,870.933,0.6428,0.8837,173.56,424.16,79,12,67,12,37,42
15,871,0.6428,0.8837,173.56,424.16,71,13,58,13,30,41
16,871.067,0.6428,0.8837,173.56,424.16,71,13,57,13,36,35
17,871.133,0.6428,0.8837,173.56,424.16,59,11,47,11,24,35
18,871.2,0.6519,0.8843,176.02,424.47,65,11,54,11,30,35
19,871.267,0.6703,0.8843,180.98,424.47,69,9,60,9,34,35
20,871.333,0.6703,0.8843,180.98,424.47,75,13,60,13,40,35
21,871.4,0.6703,0.8843,180.98,424.47,66,12,54,12,32,34
22,871.467,0.6703,0.8843,180.98,424.47,62,14,48,14,27,35
23,871.533,0.6841,0.8846,184.69,424.61,62,12,50,12,27,35
24,871.6,0.7016,0.8837,189.44,424.16,61,10,51,10,26,35
25,871.667,0.7186,0.8843,194.02,424.47,60,12,48,12,24,36
26,871.733,0.7383,0.884,199.35,424.33,61,10,51,10,27,34
27,871.8,0.7541,0.8835,203.61,424.09,49,5,44,5,16,33
28,871.867,0.7604,0.8839,205.3,424.26,64,14,50,14,28,36
29,871.933,0.7605,0.8834,205.33,424.05,68,10,57,10,34,34
30,872,0.7604,0.8839,205.3,424.26,63,14,49,14,30,33
31,872.067,0.7604,0.8839,205.3,424.26,66,12,54,12,32,34
32,872.133,0.7604,0.8839,205.3,424.26,72,12,60,12,39,33
33,872.2,0.7604,0.8839,205.3,424.26,74,16,57,16,40,34
34,872.267,0.7604,0.8839,205.3,424.26,61,8,52,8,28,33
35,872.333,0.7604,0.8839,205.3,424.26,61,8,53,8,28,33
36,872.4,0.7604,0.8839,205.3,424.26,59,9,49,9,26,33
37,872.467,0.7604,0.8839,205.3,424.26,55,9,46,9,23,32
38,872.533,0.7764,0.8837,209.62,424.16,65,10,54,10,32,33
39,872.6,0.7961,0.8841,214.95,424.36,64,11,53,11,31,33
40,872.667,0.7986,0.8837,215.62,424.16,55,13,41,13,22,33
41,872.733,0.7986,0.8837,215.62,424.16,55,15,40,15,24,31
42,872.8,0.7986,0.8837,215.62,424.16,51,11,40,11,18,33
43,872.867,0.7986,0.8837,215.62,424.16,48,9,38,9,17,31
44,872.933,0.8076,0.8845,218.06,424.56,48,8,39,8,16,32
45,873,0.8275,0.8838,223.43,424.23,54,7,46,7,20,34
46,873.067,0.843,0.8837,227.62,424.16,64,8,56,8,30,34
47,873.133,0.8625,0.8839,232.87,424.27,67,10,57,10,33,34
48,873.2,0.8794,0.8835,237.44,424.07,81,10,71,10,47,34
49,873.267,0.885,0.8842,238.95,424.42,67,14,53,14,35,32
50,873.333,0.885,0.8842,238.95,424.42,60,11,49,11,25,35
51,873.4,0.885,0.8842,238.95,424.42,60,9,51,9,28,32
52,873.467,0.885,0.8842,238.95,424.42,57,9,48,9,25,32
53,873.533,0.8743,0.8842,236.05,424.42,60,8,52,8,27,33
54,873.6,0.8574,0.8836,231.5,424.14,57,9,48,9,24,33
55,873.667,0.8352,0.8836,225.5,424.14,59,10,47,10,26,33
56,873.733,0.8183,0.884,220.93,424.33,47,7,39,7,13,34
57,873.8,0.7986,0.8837,215.62,424.16,51,8,43,8,14,37
58,873.867,0.7828,0.884,211.35,424.33,62,9,51,9,27,35
59,873.933,0.7631,0.8842,206.05,424.42,61,7,52,7,25,36
60,874,0.7461,0.8837,201.44,424.16,60,14,46,14,26,34
61,874.067,0.7461,0.8837,201.44,424.16,63,14,49,14,29,34
62,874.133,0.7461,0.8837,201.44,424.16,57,9,48,9,24,33
63,874.2,0.7461,0.8837,201.44,424.16,62,9,52,9,27,35
64,874.267,0.7608,0.8838,205.43,424.23,61,10,51,10,28,33
65,874.333,0.7764,0.8837,209.62,424.16,66,8,58,8,32,34
66,874.4,0.7961,0.8842,214.95,424.42,63,11,52,11,30,33
67,874.467,0.7961,0.8842,214.95,424.42,60,6,53,6,27,33
68,874.533,0.7961,0.884,214.93,424.33,55,12,43,12,24,31
69,874.6,0.7961,0.8842,214.95,424.42,62,12,49,12,29,33
70,874.667,0.7961,0.8842,214.95,424.42,58,8,48,8,27,31
71,874.733,0.7961,0.8842,214.95,424.42,58,8,49,8,25,33
72,874.8,0.7961,0.8842,214.95,424.42,46,7,38,7,16,30
73,874.867,0.7961,0.8842,214.95,424.42,48,9,38,9,17,31
74,874.933,0.7961,0.8842,214.95,424.42,49,13,35,13,19,30
75,875,0.7986,0.8837,215.62,424.16,48,8,40,8,17,31
76,875.067,0.8183,0.8842,220.95,424.42,59,12,47,12,28,31
77,875.133,0.8299,0.8843,224.08,424.48,58,14,44,14,28,30
78,875.2,0.8299,0.8843,224.08,424.48,52,10,42,10,22,30
79,875.267,0.8299,0.8845,224.06,424.56,64,11,53,11,33,31
80,875.333,0.8299,0.8845,224.06,424.56,68,11,57,11,38,30
81,875.4,0.8299,0.8845,224.06,424.56,61,13,47,13,31,30
82,875.467,0.8299,0.8845,224.06,424.56,58,9,48,9,29,29
83,875.533,0.8299,0.8845,224.06,424.56,54,8,46,8,24,30
84,875.6,0.8299,0.8845,224.06,424.56,54,8,46,8,23,31
85,875.667,0.8299,0.8845,224.06,424.56,52,7,44,7,23,29
86,875.733,0.8299,0.8845,224.06,424.56,50,6,43,6,19,31
87,875.8,0.8183,0.8845,220.94,424.56,47,7,39,7,18,29
88,875.867,0.7986,0.8837,215.62,424.16,58,9,49,9,23,35
89,875.933,0.7831,0.8838,211.43,424.23,54,11,43,11,19,35
90,876,0.7631,0.8842,206.05,424.42,57,9,47,9,21,36
91,876.067,0.7463,0.8836,201.5,424.14,54,6,45,6,20,34
92,876.133,0.729,0.8847,196.84,424.64,55,6,46,6,21,34
93,876.2,0.7097,0.8835,191.61,424.09,59,9,50,9,25,34
94,876.267,0.6939,0.884,187.35,424.33,58,10,48,10,24,34
95,876.333,0.6796,0.8836,183.5,424.14,59,11,48,11,25,34
96,876.4,0.6796,0.8836,183.5,424.14,60,11,48,11,27,33
97,876.467,0.6741,0.8843,182.02,424.47,63,13,50,13,29,34
98,876.533,0.6574,0.8837,177.49,424.16,63,10,51,10,27,36
99,876.6,0.6374,0.8845,172.1,424.55,54,9,44,9,20,34
100,876.667,0.6374,0.8845,172.1,424.55,56,10,46,10,20,36
101,876.733,0.6374,0.8845,172.1,424.55,56,9,47,9,21,35
102,876.8,0.6374,0.8845,172.1,424.55,54,7,47,7,21,33
103,876.867,0.6374,0.8845,172.1,424.55,56,9,46,9,21,35
104,876.933,0.6374,0.8845,172.1,424.55,57,12,44,12,22,35
105,877,0.6519,0.8843,176.02,424.47,55,17,36,17,21,34
106,877.067,0.6703,0.8843,180.98,424.47,55,14,40,14,20,35
107,877.133,0.6874,0.8838,185.59,424.23,50,10,40,10,16,34
108,877.2,0.7068,0.8847,190.84,424.64,55,14,40,14,21,34
109,877.267,0.8028,0.7083,216.76,340,56,10,46,10,21,35
110,877.333,0.7409,0.8842,200.05,424.42,59,9,49,9,24,35
111,877.4,0.8565,0.7471,231.25,358.63,60,13,45,13,26,34
112,877.467,0.7541,0.8835,203.61,424.09,50,13,36,13,17,33
113,877.533,0.9013,0.7936,243.36,380.93,58,17,40,17,27,31
114,877.6,0.729,0.8847,196.84,424.64,59,17,41,17,29,30
115,877.667,0.7095,0.8834,191.56,424.05,61,12,49,12,30,31
116,877.733,0.6783,0.8502,183.13,408.11,54,14,40,13,23,31
117,877.8,0.6741,0.8843,182.02,424.47,49,9,40,9,17,32
118,877.867,0.6571,0.8836,177.43,424.13,53,13,40,13,22,31
119,877.933,0.6377,0.8842,172.18,424.43,54,21,33,21,24,30
120,878,0.6206,0.8837,167.56,424.16,47,10,37,10,18,29
121,878.067,0.6036,0.8843,162.98,424.47,47,12,35,12,17,30
