frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
187,47.48,0.3382,0.7602,91.32,364.88,27,14,5,22
188,47.52,0.331,0.7614,89.37,365.46,29,16,7,22
189,47.56,0.3115,0.76,84.1,364.8,28,15,5,23
190,47.6,0.3115,0.76,84.1,364.8,28,15,5,23
191,47.64,0.3115,0.76,84.1,364.8,29,16,6,23
192,47.68,0.3115,0.76,84.1,364.8,28,16,5,23
193,47.72,0.3115,0.76,84.1,364.8,30,17,7,23
194,47.76,0.3115,0.76,84.1,364.8,29,16,6,23
195,47.8,0.3189,0.76,86.1,364.8,27,14,4,23
196,47.84,0.3189,0.76,86.1,364.8,22,15,4,18
197,47.88,0.3185,0.7602,86,364.9,21,14,2,19
198,47.92,0.3185,0.7602,86,364.9,22,15,3,19
199,47.96,0.3307,0.7615,89.28,365.54,21,14,3,18
200,48,0.3259,0.7604,88,365,22,14,3,19
201,48.04,0.3307,0.7615,89.28,365.54,23,15,5,18
202,48.08,0.3319,0.7611,89.6,365.32,24,15,6,18
203,48.12,0.3242,0.7613,87.54,365.42,24,15,6,18
204,48.16,0.2967,0.76,80.1,364.8,21,15,3,18
205,48.2,0.3026,0.761,81.7,365.26,22,16,5,17
206,48.24,0.2952,0.761,79.7,365.26,19,13,3,16
207,48.28,0.2653,0.7603,71.63,364.96,21,15,4,17
208,48.32,0.2579,0.7603,69.63,364.96,23,17,5,18
209,48.36,0.2501,0.7603,67.52,364.96,22,16,5,17
210,48.4,0.2647,0.7602,71.46,364.88,23,17,6,17
211,48.44,0.2647,0.7602,71.46,364.88,20,14,3,17
212,48.48,0.2647,0.7602,71.46,364.88,21,15,4,17
213,48.52,0.2647,0.7602,71.46,364.88,22,15,5,17
214,48.56,0.2594,0.7621,70.04,365.83,21,14,4,17
215,48.6,0.2284,0.7602,61.67,364.92,22,15,5,17
216,48.64,0.2284,0.7602,61.67,364.92,21,14,4,17
217,48.68,0.2284,0.7602,61.67,364.92,20,13,4,16
218,48.72,0.2284,0.7602,61.67,364.92,20,13,4,16
219,48.76,0.2284,0.7602,61.67,364.92,20,13,4,16
220,48.8,0.2235,0.7598,60.33,364.72,20,13,4,16
221,48.84,0.2521,0.8056,68.07,386.67,20,12,4,16
222,48.88,0.2521,0.8056,68.07,386.67,19,12,2,17
223,48.92,0.2521,0.8056,68.07,386.67,19,12,2,17
224,48.96,0.2521,0.8056,68.07,386.67,17,10,2,15
225,49,0.2521,0.8056,68.07,386.67,17,9,3,14
226,49.04,0.2521,0.8056,68.07,386.67,18,10,2,16
227,49.08,0.2521,0.8056,68.07,386.67,18,10,3,15
228,49.12,0.2521,0.8056,68.07,386.67,18,10,2,16
229,49.16,0.2521,0.8056,68.07,386.67,18,10,2,16
230,49.2,0.2521,0.8056,68.07,386.67,18,10,2,16
231,49.24,0.2521,0.8056,68.07,386.67,19,10,3,16
232,49.28,0.2693,0.8069,72.7,387.3,19,10,2,17
233,49.32,0.2521,0.8056,68.07,386.67,19,10,2,17
234,49.36,0.2256,0.76,60.9,364.8,19,10,2,17
235,49.4,0.233,0.76,62.9,364.8,19,10,2,17
236,49.44,0.2287,0.7601,61.74,364.83,19,10,2,17
237,49.48,0.2361,0.7601,63.74,364.83,19,10,2,17
238,49.52,0.2435,0.7601,65.74,364.83,20,11,3,17
239,49.56,0.2715,0.7601,73.3,364.87,19,11,3,16
240,49.6,0.2793,0.7602,75.42,364.88,19,11,3,16
241,49.64,0.2741,0.7599,74,364.76,19,11,3,16
