frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
288,31.52,0.4045,0.7621,109.21,365.79,34,9,8,26
289,31.56,0.3995,0.7599,107.86,364.76,34,9,8,26
290,31.6,0.4069,0.7599,109.86,364.76,33,9,7,26
291,31.64,0.4328,0.7604,116.86,365,34,9,8,26
292,31.68,0.4288,0.7598,115.79,364.71,33,9,7,26
293,31.72,0.4368,0.76,117.93,364.82,33,9,7,26
294,31.76,0.4436,0.7602,119.77,364.88,33,9,7,26
295,31.8,0.4723,0.7606,127.52,365.09,29,9,3,26
296,31.84,0.4797,0.7606,129.52,365.09,30,9,4,26
297,31.88,0.4878,0.761,131.7,365.26,32,10,6,26
298,31.92,0.481,0.76,129.86,364.82,29,10,3,26
299,31.96,0.4878,0.7601,131.7,364.87,30,10,4,26
300,32,0.4961,0.7601,133.95,364.86,32,10,6,26
301,32.04,0.4961,0.7601,133.95,364.86,30,10,4,26
302,32.08,0.4961,0.7601,133.95,364.86,30,10,4,26
303,32.12,0.4961,0.7601,133.95,364.86,32,11,7,25
304,32.16,0.4961,0.7601,133.95,364.86,33,11,7,26
305,32.2,0.5037,0.7599,136,364.76,30,11,4,26
306,32.24,0.5322,0.761,143.7,365.26,32,11,6,26
307,32.28,0.5263,0.76,142.1,364.8,32,12,6,26
308,32.32,0.5337,0.76,144.1,364.8,30,12,4,26
309,32.36,0.5424,0.7612,146.45,365.36,30,12,4,26
310,32.4,0.5689,0.7608,153.6,365.16,32,12,6,26
311,32.44,0.5689,0.7614,153.59,365.45,31,12,5,26
312,32.48,0.5904,0.7617,159.42,365.63,31,12,5,26
313,32.52,0.5979,0.7617,161.42,365.63,33,12,7,26
314,32.56,0.5922,0.7609,159.89,365.25,30,12,4,26
315,32.6,0.5991,0.7605,161.75,365.04,31,11,5,26
316,32.64,0.606,0.7619,163.61,365.72,33,11,7,26
317,32.68,0.6335,0.7608,171.05,365.2,33,11,7,26
318,32.72,0.6407,0.7611,173,365.32,31,11,5,26
319,32.76,0.636,0.7608,171.73,365.19,30,11,4,26
320,32.8,0.6439,0.7599,173.86,364.76,30,11,4,26
321,32.84,0.6742,0.7615,182.04,365.52,31,11,5,26
322,32.88,0.6578,0.7607,177.6,365.12,31,11,5,26
323,32.92,0.6578,0.7607,177.6,365.12,30,11,4,26
324,32.96,0.6582,0.76,177.7,364.78,32,12,6,26
325,33,0.6582,0.76,177.7,364.78,32,12,6,26
326,33.04,0.6582,0.76,177.7,364.78,30,12,4,26
327,33.08,0.6582,0.76,177.7,364.78,30,12,4,26
328,33.12,0.6582,0.76,177.7,364.78,33,14,8,25
329,33.16,0.6582,0.76,177.7,364.78,31,13,5,26
330,33.2,0.6582,0.76,177.7,364.78,31,13,5,26
331,33.24,0.6582,0.76,177.7,364.78,33,14,7,26
332,33.28,0.6582,0.76,177.7,364.78,33,14,7,26
333,33.32,0.6582,0.76,177.7,364.78,32,13,6,26
334,33.36,0.6582,0.76,177.7,364.78,33,14,7,26
335,33.4,0.6526,0.761,176.21,365.28,31,12,5,26
336,33.44,0.6452,0.761,174.21,365.28,32,13,6,26
337,33.48,0.6291,0.7599,169.86,364.76,32,12,6,26
338,33.52,0.623,0.7607,168.21,365.12,33,13,7,26
339,33.56,0.6135,0.7609,165.66,365.24,30,12,4,26
340,33.6,0.606,0.7619,163.61,365.72,31,12,5,26
341,33.64,0.606,0.7619,163.61,365.72,36,13,10,26
342,33.68,0.6063,0.7599,163.71,364.77,33,14,7,26
343,33.72,0.5989,0.7597,161.7,364.67,29,13,6,23
344,33.76,0.5989,0.7597,161.7,364.67,32,13,7,25
345,33.8,0.5989,0.7597,161.7,364.67,32,14,7,25
346,33.84,0.5989,0.7597,161.7,364.67,29,10,5,24
347,33.88,0.5989,0.7597,161.7,364.67,30,11,6,24
348,33.92,0.5989,0.7597,161.7,364.67,31,11,6,25
349,33.96,0.5909,0.7624,159.56,365.94,30,11,5,25
350,34,0.5909,0.7624,159.56,365.94,32,12,7,25
351,34.04,0.5909,0.7624,159.56,365.94,32,11,7,25
352,34.08,0.5909,0.7624,159.56,365.94,29,11,4,25
353,34.12,0.6002,0.7603,162.06,364.94,30,12,5,25
354,34.16,0.6057,0.7621,163.53,365.79,30,11,5,25
355,34.2,0.5982,0.7621,161.53,365.79,33,12,8,25
356,34.24,0.5985,0.761,161.58,365.27,33,13,8,25
357,34.28,0.5909,0.7608,159.55,365.19,31,12,6,25
358,34.32,0.5829,0.7605,157.39,365.02,31,12,6,25
359,34.36,0.5631,0.7605,152.05,365.05,32,12,8,24
360,34.4,0.5559,0.7602,150.11,364.89,32,12,8,24
361,34.44,0.5591,0.7616,150.97,365.58,30,11,7,23
362,34.48,0.5463,0.7614,147.5,365.48,29,11,6,23
363,34.52,0.5459,0.7611,147.39,365.35,30,11,7,23
364,34.56,0.5189,0.76,140.1,364.8,34,11,10,24
365,34.6,0.5115,0.76,138.1,364.8,30,11,8,22
366,34.64,0.5115,0.76,138.1,364.8,28,11,6,22
367,34.68,0.5115,0.76,138.1,364.8,29,11,7,22
368,34.72,0.5115,0.76,138.1,364.8,28,11,5,23
369,34.76,0.5115,0.76,138.1,364.8,28,11,5,23
370,34.8,0.5115,0.76,138.1,364.8,30,12,7,23
371,34.84,0.5247,0.7615,141.68,365.5,29,13,6,23
372,34.88,0.5171,0.7613,139.62,365.43,29,12,6,23
373,34.92,0.5097,0.7613,137.62,365.43,30,12,6,24
374,34.96,0.4804,0.7601,129.7,364.87,31,12,6,25
375,35,0.488,0.7616,131.76,365.57,30,11,6,24
376,35.04,0.481,0.7616,129.86,365.55,28,12,5,23
377,35.08,0.4503,0.7602,121.58,364.88,31,12,6,25
