frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
68,184.533,0.6036,0.8843,162.98,424.47,76,6,70,6,31,45
69,184.6,0.6036,0.8843,162.98,424.47,78,7,69,7,33,45
70,184.667,0.6036,0.8843,162.98,424.47,92,10,81,10,47,45
71,184.733,0.6036,0.8843,162.98,424.47,96,14,82,14,49,47
72,184.8,0.6036,0.8843,162.98,424.47,76,13,62,13,33,43
73,184.867,0.6036,0.8843,162.98,424.47,81,12,68,12,33,48
74,184.933,0.5839,0.8838,157.65,424.24,70,7,63,7,25,45
75,185,0.5681,0.8835,153.39,424.09,81,7,73,7,33,48
76,185.067,0.5486,0.8839,148.13,424.27,90,6,83,6,40,50
77,185.133,0.5317,0.8837,143.56,424.16,93,10,83,10,44,49
78,185.2,0.5261,0.8842,142.05,424.42,85,12,73,12,37,48
79,185.267,0.5261,0.8842,142.05,424.42,87,14,73,14,39,48
80,185.333,0.5261,0.8842,142.05,424.42,84,15,68,15,35,49
81,185.4,0.5148,0.8843,138.98,424.47,84,13,70,13,38,46
